Label,final
cricket,"['australia', 'complet', 'seri', 'sweep', 'third', 'test', 'sydney', 'day', 'four', 'result', 'australia', 'bt', 'pakistan', 'pakistan', 'continu', 'overnight', 'post', 'second', 'inning', 'home', 'team', 'quickli', 'score', 'run', 'need', 'victori', 'asim', 'kamal', 'top', 'score', 'visitor', 'wellmad', 'australia', 'alway', 'control', 'build', 'firstin', 'lead', 'turn', 'wicket', 'shane', 'warn', 'took', 'stuart', 'macgil', 'australia', 'took', 'three', 'wicket', 'dure', 'morn', 'session', 'reduc', 'pakistan', 'still', 'run', 'behind', 'home', 'team', 'firstin', 'total', 'seem', 'one', 'point', 'though', 'stubborn', 'resist', 'would', 'limit', 'visitor', 'loss', 'yasir', 'hame', 'dure', 'first', 'session', 'day', 'lunch', 'approach', 'australian', 'swung', 'balanc', 'session', 'favour', 'two', 'wicket', 'two', 'ball', 'yousef', 'youhana', 'wa', 'bowl', 'macgil', 'befor', 'youni', 'khan', 'wa', 'trap', 'lbw', 'shane', 'watson', 'becom', 'allround', 'first', 'test', 'victim', 'lunch', 'shahid', 'afridi', 'wa', 'run', 'typic', 'aggress', 'inning', 'hi', 'dimiss', 'wa', 'spark', 'fall', 'five', 'wicket', 'run', 'pakistan', 'lower', 'order', 'threaten', 'capitul', 'one', 'point', 'reduc', 'steadili', 'lose', 'wicket', 'throughout', 'afternoon', 'session', 'shortli', 'befor', 'schedul', 'tea', 'interv', 'australia', 'claim', 'extra', 'half', 'hour', 'went', 'search', 'victori', 'asim', 'kamal', 'partner', 'mohammad', 'asif', 'score', 'hi', 'first', 'run', 'test', 'cricket', 'put', 'last', 'wicket', 'set', 'australia', 'meagr', 'target', 'victori', 'jason', 'langer', 'matthew', 'hayden', 'wast', 'time', 'set', 'victori', 'target', 'thrash', 'seri', 'boundari', 'victori', 'four', 'run', 'away', 'langer', 'wa', 'bowl', 'sweep', 'around', 'hi', 'leg', 'new', 'batsman', 'ricki', 'pont', 'smash', 'next', 'deliveri', 'boundari', 'seal', 'victori', 'matthew', 'hayden', 'justin', 'langer', 'ricki', 'pont', 'capt', 'damien', 'martyn', 'michael', 'clark', 'shane', 'watson', 'adam', 'gilchrist', 'wkt', 'shane', 'warn', 'jason', 'gillespi', 'glenn', 'mcgrath', 'stuart', 'macgil', 'salman', 'butt', 'imran', 'farhat', 'yasir', 'hame', 'youni', 'khanyousuf', 'youhana', 'capt', 'asim', 'kamal', 'kamran', 'akmal', 'wkt', 'mohammad', 'asifshoaib', 'akhtar', 'navedulhasan', 'danish', 'kaneria', 'umpir', 'bowden', 'nz', 'shepherd', 'eng']"
cricket,"['kaif', 'shine', 'india', 'win', 'first', 'oneday', 'intern', 'chittagong', 'india', 'bangladesh', 'run', 'mohammad', 'kaif', 'rahul', 'dravid', 'share', 'stand', 'tourist', 'post', 'total', 'skipper', 'habibul', 'bashar', 'kept', 'bangladesh', 'hunt', 'hi', 'departur', 'left', 'much', 'khale', 'mashud', 'hit', 'unbeaten', 'sridharan', 'sriram', 'took', 'home', 'side', 'restrict', 'win', 'test', 'seri', 'india', 'took', 'opportun', 'rest', 'batsman', 'virend', 'sehwag', 'fast', 'bowler', 'zaheer', 'khan', 'give', 'debut', 'wicketkeep', 'mahendra', 'dhoni', 'seamer', 'jogind', 'sharma', 'skipper', 'sourav', 'ganguli', 'lost', 'toss', 'opposit', 'number', 'bashar', 'decis', 'put', 'paid', 'initi', 'india', 'reduc', 'ganguli', 'wa', 'bowl', 'nought', 'second', 'ball', 'match', 'tapash', 'baisya', 'yearold', 'nazmul', 'hossain', 'claim', 'prize', 'scalp', 'sachin', 'tendulkar', 'wa', 'caught', 'behind', 'mushfiqur', 'rahman', 'trap', 'yuvraj', 'singh', 'lbw', 'kaif', 'dravid', 'steadi', 'inning', 'bangladesh', 'wait', 'next', 'success', 'batsmen', 'reach', 'half', 'centuri', 'ball', 'dravid', 'edg', 'catch', 'keeper', 'khale', 'mahmud', 'soon', 'sriram', 'wa', 'stump', 'three', 'spinner', 'mohammad', 'rafiqu', 'dhoni', 'first', 'inning', 'india', 'last', 'one', 'deliveri', 'wa', 'run', 'nought', 'kaif', 'gave', 'return', 'catch', 'nazmul', 'th', 'total', 'onli', 'pass', 'ajit', 'agarkar', 'made', 'irfan', 'pathan', 'hit', 'two', 'six', 'hi', 'ball', 'run', 'ultim', 'made', 'differ', 'bangladesh', 'soon', 'troubl', 'repli', 'rafiqu', 'eight', 'nafi', 'iqbal', 'nine', 'mohammad', 'ashra', 'two', 'fail', 'latter', 'becom', 'sharma', 'first', 'intern', 'victim', 'wa', 'caught', 'ganguli', 'bashar', 'aftab', 'ahm', 'put', 'befor', 'fell', 'victim', 'sriram', 'leftarm', 'spin', 'along', 'rajin', 'saleh', 'home', 'side', 'slump', 'mushfiqu', 'wa', 'lbw', 'agarkar', 'two', 'mashud', 'mahmud', 'best', 'reviv', 'side', 'ad', 'eighth', 'wicket', 'six', 'target', 'wa', 'reach', 'howev', 'mahmud', 'perish', 'catch', 'man', 'match', 'kaif', 'bangladesh', 'hope', 'final', 'extinguish', 'mashud', 'consol', 'reach', 'hi', 'fifth', 'oneday', 'half', 'centuri', 'befor', 'baisya', 'drove', 'final', 'ball', 'game', 'extra', 'cover', 'four', 'wa', 'late', 'bangladesh', 'nafi', 'iqbal', 'habibul', 'bashar', 'capt', 'mohammad', 'ashra', 'aftab', 'ahm', 'khale', 'mashud', 'wkt', 'mushfiqur', 'rahman', 'khale', 'mahmud', 'manjur', 'islam', 'rana', 'mohammad', 'rafiqu', 'tapash', 'baisya', 'nazmul', 'hossain', 'sriram', 'r', 'tendulkar', 'c', 'ganguli', 'capt', 'dravid', 'yuvraj', 'singh', 'kaif', 'dhoni', 'wkt', 'k', 'pathan', 'harbhajan', 'singh', 'sharma', 'b', 'agarkar', 'aleem', 'dar', 'mahbubur', 'rahman']"
cricket,"['rain', 'hold', 'england', 'fifth', 'test', 'centurion', 'south', 'africa', 'england', 'start', 'delay', 'rain', 'england', 'lead', 'seri', 'thi', 'final', 'test', 'remain', 'south', 'africa', 'desper', 'need', 'win', 'offici', 'hope', 'play', 'could', 'get', 'way', 'noon', 'local', 'time', 'downpour', 'led', 'earli', 'lunch', 'taken', 'player', 'england', 'simon', 'jone', 'expect', 'replac', 'jame', 'anderson', 'host', 'play', 'andrew', 'hall', 'andr', 'nel', 'batsman', 'boeta', 'dippenaar', 'drop', 'dale', 'steyn', 'alreadi', 'releas', 'squad', 'centurion', 'mean', 'south', 'africa', 'go', 'five', 'seamer', 'one', 'spin', 'bowler', 'friday', 'england', 'captain', 'michael', 'vaughan', 'said', 'wa', 'import', 'hi', 'team', 'target', 'victori', 'simpli', 'draw', 'said', 'set', 'five', 'day', 'draw', 'game', 'tri', 'win', 'go', 'mindset', 'draw', 'right', 'attitud', 'set', 'posit', 'manner', 'tri', 'put', 'south', 'african', 'lot', 'pressur', 'england', 'seri', 'south', 'africa', 'year', 'play', 'green', 'pitch', 'ha', 'endur', 'long', 'spell', 'wet', 'humid', 'weather', 'weather', 'forecast', 'saturday', 'onward', 'fine', 'earli', 'start', 'four', 'day', 'could', 'ensur', 'plenti', 'time', 'achiev', 'result', 'middlesex', 'open', 'andrew', 'strauss', 'stun', 'aggreg', 'run', 'four', 'test', 'play', 'date', 'said', 'south', 'africa', 'everi', 'incent', 'throw', 'caution', 'wind', 'said', 'great', 'seri', 'veri', 'satisfi', 'think', 'realis', 'thi', 'last', 'game', 'veri', 'import', 'afford', 'take', 'foot', 'pedal', 'sometim', 'got', 'lead', 'quit', 'hard', 'keep', 'motiv', 'pretti', 'sure', 'south', 'african', 'come', 'back', 'hard', 'us', 'lot', 'motiv', 'well', 'us', 'thi', 'week', 'south', 'africa', 'captain', 'graem', 'smith', 'said', 'colour', 'pitch', 'wa', 'probabl', 'mislead', 'said', 'pitch', 'ha', 'play', 'pretti', 'well', 'year', 'might', 'look', 'bit', 'juici', 'probabl', 'play', 'pretti', 'good', 'ad', 'hi', 'team', 'capabl', 'bounc', 'back', 'came', 'back', 'new', 'zealand', 'level', 'seri', 'wellington', 'thi', 'situat', 'befor', 'got', 'play', 'realli', 'good', 'cricket', 'four', 'five', 'day', 'lot', 'iffi', 'perform', 'far', 'bit', 'luck', 'play', 'better', 'cricket', 'certain', 'time', 'could', 'easili', 'way', 'round', 'sort', 'seri', 'ebb', 'flow', 'sure', 'go', 'way', 'graem', 'smith', 'capt', 'herschel', 'gibb', 'jacqu', 'rudolph', 'jacqu', 'kalli', 'ab', 'de', 'villier', 'mark', 'boucher', 'wkt', 'andrew', 'hall', 'nicki', 'boje', 'shaun', 'pollock', 'makhaya', 'ntini', 'andr', 'nel', 'marcu', 'trescothick', 'andrew', 'strauss', 'robert', 'key', 'michael', 'vaughan', 'capt', 'graham', 'thorp', 'andrew', 'flintoff', 'geraint', 'jone', 'wkt', 'ashley', 'gile', 'matthew', 'hoggard', 'steve', 'harmison', 'simon', 'jone']"
cricket,"['hold', 'slam', 'twenti', 'rubbish', 'west', 'indi', 'great', 'michael', 'hold', 'ha', 'brand', 'twenti', 'cricket', 'rubbish', 'intern', 'futur', 'debat', 'hold', 'refus', 'watch', 'last', 'month', 'twenti', 'match', 'australia', 'pakistan', 'adelaid', 'told', 'voic', 'sadden', 'hear', 'peopl', 'say', 'real', 'contest', 'bat', 'ball', 'simpl', 'slog', 'good', 'cricket', 'might', 'place', 'domest', 'cricket', 'never', 'introduc', 'intern', 'competit', 'intern', 'cricket', 'council', 'chief', 'execut', 'committe', 'discuss', 'new', 'format', 'ha', 'prove', 'massiv', 'success', 'domest', 'level', 'melbourn', 'friday', 'twenti', 'cricket', 'featur', 'game', 'last', 'less', 'three', 'hour', 'wa', 'first', 'launch', 'counti', 'cricket', 'ha', 'sinc', 'taken', 'domest', 'south', 'africa', 'australia', 'plan', 'state', 'competit', 'next', 'januari', 'new', 'zealand', 'stage', 'first', 'men', 'intern', 'australia', 'next', 'month', 'aussi', 'play', 'england', 'rose', 'bowl', 'june', 'howev', 'hold', 'ha', 'told', 'hi', 'televis', 'employ', 'doe', 'want', 'comment', 'shorten', 'game', 'point', 'tell', 'youngster', 'watch', 'game', 'copi', 'player', 'techniqu', 'continu', 'noth', 'good', 'twenti', 'cricket', 'peopl', 'disagre', 'know', 'talk']"
cricket,"['ecb', 'defend', 'england', 'tour', 'schedul', 'england', 'wale', 'cricket', 'board', 'ha', 'defend', 'role', 'schedul', 'tour', 'south', 'africa', 'critic', 'itinerari', 'intensifi', 'england', 'defeat', 'cape', 'town', 'last', 'three', 'back', 'back', 'test', 'ecb', 'director', 'cricket', 'oper', 'john', 'carr', 'said', 'rais', 'eyebrow', 'receiv', 'first', 'draft', 'south', 'african', 'board', 'unfortun', 'south', 'africa', 'got', 'incred', 'condens', 'programm', 'last', 'novemb', 'end', 'may', 'south', 'africa', 'tour', 'india', 'prior', 'england', 'arriv', 'follow', 'departur', 'seri', 'zimbabw', 'west', 'indi', 'need', 'play', 'seven', 'test', 'match', 'oneday', 'intern', 'dure', 'cours', 'home', 'programm', 'gener', 'revenu', 'help', 'fund', 'english', 'cricket', 'expect', 'reciproc', 'similar', 'amount', 'cricket', 'winter', 'month', 'year', 'manag', 'workload', 'accept', 'way', 'term', 'cricket', 'play', 'happen', 'logist', 'intern', 'cricket', 'moment', 'south', 'africa', 'programm', 'particular', 'meant', 'ther', 'whole', 'tour', 'condens', 'veri', 'narrow', 'period', 'posit', 'demand', 'reduct', 'number', 'test', 'match', 'oneday', 'intern', 'explain', 'carr', 'acknowledg', 'schedul', 'wa', 'far', 'ideal', 'player', 'said', 'subject', 'workload', 'wa', 'troubl', 'variou', 'board', 'around', 'world', 'hold', 'hand', 'along', 'south', 'african', 'board', 'say', 'thi', 'winter', 'satisfactori', 'situat', 'carr', 'ad', 'former', 'england', 'open', 'batsman', 'geoffrey', 'boycott', 'describ', 'play', 'three', 'test', 'back', 'back', 'mad', 'said', 'carr', 'england', 'coach', 'duncan', 'fletcher', 'never', 'agre', 'graham', 'thorp', 'oldest', 'member', 'england', 'test', 'squad', 'told', 'bbc', 'wa', 'point', 'complain', 'schedul', 'three', 'test', 'match', 'three', 'half', 'week', 'tough', 'schedul', 'doubt', 'said', 'first', 'half', 'career', 'go', 'tour', 'four', 'five', 'week', 'anyth', 'bar', 'play', 'coupl', 'warmup', 'game', 'thi', 'veri', 'differ', 'basic', 'play', 'five', 'test', 'match', 'game', 'way', 'modern', 'tour', 'excit', 'game', 'come', 'thick', 'fast', 'veri', 'littl', 'time', 'find', 'form', 'case', 'get', 'knew', 'tour', 'wa', 'schedul', 'one', 'three', 'test', 'match', 'taken', 'beat', 'cape', 'town', 'reason', 'thing', 'happen', 'sport']"
cricket,"['scotland', 'close', 'new', 'coach', 'scotland', 'cricket', 'offici', 'announc', 'team', 'new', 'coach', 'name', 'later', 'thi', 'month', 'recent', 'press', 'report', 'indic', 'origin', 'shortlist', 'four', 'reduc', 'two', 'andi', 'mole', 'current', 'kenya', 'coach', 'south', 'african', 'peter', 'kirsten', 'thought', 'still', 'run', 'cricket', 'scotland', 'spokesman', 'roddi', 'smith', 'declin', 'name', 'name', 'unfair', 'peopl', 'contract', 'peopl', 'said', 'mole', 'thought', 'prefer', 'choic', 'along', 'wa', 'decid', 'coach', 'role', 'fulltim', 'previou', 'incumb', 'toni', 'judd', 'chose', 'appli', 'perman', 'post', 'becaus', 'club', 'commit', 'smith', 'confirm', 'interview', 'would', 'take', 'place', 'edinburgh', 'would', 'confirm', 'mani', 'candid', 'would', 'comment', 'scottish', 'newspap', 'report', 'said', 'press', 'specul', 'ha', 'help']"
cricket,"['icc', 'relax', 'bowl', 'regul', 'intern', 'cricket', 'council', 'icc', 'ha', 'agre', 'relax', 'rule', 'bowl', 'action', 'bid', 'defus', 'one', 'divis', 'issu', 'cricket', 'bowler', 'allow', 'straighten', 'arm', 'degre', 'amount', 'visibl', 'nake', 'eye', 'ani', 'bowler', 'found', 'illeg', 'action', 'suspend', 'immedi', 'shorten', 'current', 'review', 'process', 'thi', 'new', 'process', 'give', 'game', 'sensibl', 'way', 'forward', 'said', 'icc', 'chief', 'execut', 'malcolm', 'speed', 'saturday', 'thi', 'issu', 'ha', 'afflict', 'game', 'year', 'everi', 'time', 'come', 'emot', 'reaction', 'peopl', 'around', 'world', 'base', 'fear', 'ignor', 'doubt', 'see', 'thi', 'time', 'degre', 'limit', 'follow', 'extens', 'research', 'programm', 'conduct', 'biomechan', 'expert', 'previous', 'level', 'degre', 'fast', 'bowler', 'five', 'degre', 'spinner', 'icc', 'order', 'review', 'law', 'throw', 'sever', 'top', 'intern', 'player', 'includ', 'sri', 'lankan', 'muttiah', 'muralitharan', 'report', 'suspect', 'action', 'muralitharan', 'doosra', 'legbreak', 'deliveri', 'wa', 'found', 'involv', 'flexion', 'degre', 'expert', 'panel', 'compris', 'aravinda', 'de', 'silva', 'angu', 'fraser', 'michael', 'hold', 'toni', 'lewi', 'tim', 'may', 'david', 'richardson', 'found', 'modern', 'bowler', 'broke', 'rule', 'way', 'ad', 'law', 'determin', 'whether', 'action', 'wa', 'legal', 'otherwis', 'murki', 'unwork', 'recommend', 'come', 'peopl', 'play', 'game', 'highest', 'level', 'deep', 'appreci', 'issu', 'said', 'icc', 'cricket', 'committe', 'chairman', 'sunil', 'gavaskar']"
cricket,"['australia', 'unchang', 'pakistan', 'australia', 'name', 'unchang', 'squad', 'first', 'test', 'pakistan', 'perth', 'next', 'friday', 'matthew', 'hayden', 'miss', 'third', 'oneday', 'intern', 'new', 'zealand', 'hamstr', 'strain', 'selector', 'decid', 'name', 'standbi', 'player', 'paceman', 'brett', 'lee', 'th', 'man', 'could', 'brought', 'first', 'team', 'next', 'week', 'contest', 'lee', 'ha', 'th', 'man', 'last', 'three', 'test', 'ha', 'impress', 'new', 'zealand', 'oneday', 'seri', 'australia', 'enter', 'pakistan', 'game', 'full', 'confid', 'beat', 'new', 'zealand', 'recent', 'test', 'seri', 'ricki', 'pont', 'captain', 'adam', 'gilchrist', 'justin', 'langer', 'matthew', 'hayden', 'damien', 'martyn', 'darren', 'lehmann', 'michael', 'clark', 'shane', 'warn', 'jason', 'gillespi', 'michael', 'kasprowicz', 'glenn', 'mcgrath', 'brett', 'lee']"
cricket,"['england', 'could', 'win', 'ash', 'former', 'england', 'stalwart', 'alec', 'stewart', 'believ', 'michael', 'vaughan', 'team', 'capabl', 'beat', 'australia', 'next', 'year', 'england', 'last', 'held', 'ash', 'eight', 'test', 'row', 'past', 'year', 'stewart', 'said', 'go', 'strength', 'strength', 'got', 'rememb', 'australia', 'best', 'side', 'still', 'gap', 'us', 'certainli', 'close', 'gap', 'last', 'play', 'maintain', 'form', 'fit', 'home', 'condit', 'never', 'know', 'open', 'inning', 'mani', 'time', 'test', 'level', 'england', 'stewart', 'huge', 'impress', 'impact', 'made', 'andrew', 'strauss', 'incred', 'enthus', 'start', 'intern', 'cricket', 'alway', 'slight', 'question', 'mark', 'back', 'mind', 'look', 'hi', 'depth', 'ani', 'stage', 'come', 'wicket', 'full', 'confid', 'stewart', 'also', 'feel', 'south', 'africa', 'problem', 'field', 'bid', 'come', 'fivematch', 'seri', 'play', 'twice', 'alway', 'tough', 'play', 'look', 'like', 'south', 'africa', 'old', 'said', 'pick', 'best', 'side', 'without', 'doubt', 'make', 'sure', 'mark', 'boucher', 'come', 'back', 'world', 'class', 'cricket', 'england', 'move', 'durban', 'wednesday', 'prepar', 'second', 'test', 'begin', 'box', 'day', 'england', 'allow', 'play', 'best', 'stewart', 'said', 'first', 'test', 'tourist', 'seven', 'wicket', 'england', 'play', 'keep', 'improv', 'michael', 'vaughan', 'drive', 'home', 'player', 'start', 'seri', 'thought', 'would', 'onli', 'one', 'test', 'think', 'win']"
cricket,"['england', 'ponder', 'lineup', 'first', 'oneday', 'intern', 'johannesburg', 'south', 'africa', 'england', 'play', 'start', 'sunday', 'gmt', 'ian', 'bell', 'kevin', 'pietersen', 'kabir', 'ali', 'perform', 'well', 'warmup', 'win', 'south', 'africa', 'give', 'captain', 'michael', 'vaughan', 'dilemma', 'vaughan', 'admir', 'pietersen', 'ball', 'thursday', 'said', 'player', 'still', 'talk', 'hi', 'inning', 'must', 'special', 'certainli', 'want', 'ani', 'guy', 'clear', 'rope', 'team', 'vaughan', 'set', 'bat', 'four', 'pietersen', 'spot', 'lower', 'order', 'ad', 'kevin', 'charact', 'someon', 'veri', 'confid', 'mind', 'word', 'like', 'sunday', 'big', 'select', 'make', 'becaus', 'ian', 'bell', 'pietersen', 'play', 'well', 'kimberley', 'kabir', 'ali', 'bowl', 'well', 'new', 'player', 'sunday', 'big', 'opportun', 'tri', 'establish', 'themselv', 'team', 'also', 'great', 'experi', 'build', 'world', 'cup', 'coupl', 'year', 'time', 'bell', 'anchor', 'england', 'win', 'kimberley', 'accomplish', 'unbeaten', 'hi', 'best', 'chanc', 'play', 'would', 'perhap', 'dislodg', 'vikram', 'solanki', 'provid', 'marcu', 'trescothick', 'new', 'open', 'partner', 'england', 'shown', 'longterm', 'patienc', 'solanki', 'even', 'though', 'ha', 'almost', 'alway', 'inconsist', 'kabir', 'took', 'thursday', 'featur', 'squad', 'rich', 'seam', 'bowler', 'matthew', 'hoggard', 'simon', 'jone', 'rest', 'warmup', 'vaughan', 'predict', 'sevenmatch', 'oneday', 'seri', 'would', 'tightli', 'contest', 'even', 'though', 'south', 'africa', 'fallen', 'seventh', 'icc', 'rank', 'go', 'tough', 'becaus', 'good', 'team', 'especi', 'home', 'bat', 'veri', 'deep', 'got', 'mani', 'allround', 'record', 'great', 'last', 'year', 'someth', 'us', 'aim', 'south', 'africa', 'captain', 'graem', 'smith', 'defend', 'hi', 'team', 'recent', 'record', 'despit', 'fact', 'two', 'last', 'oneday', 'intern', 'said', 'difficult', 'play', 'lot', 'subcontin', 'condit', 'got', 'good', 'record', 'oneday', 'cricket', 'captain', 'confirm', 'would', 'open', 'bat', 'herschel', 'gibb', 'smith', 'said', 'hi', 'team', 'fuss', 'probabl', 'inclus', 'england', 'team', 'batsman', 'kevin', 'pietersen', 'wa', 'born', 'kwazulunat', 'enjoy', 'attent', 'knock', 'earli', 'said', 'smith', 'easier', 'sit', 'changingroom', 'get', 'ban', 'abus', 'vaughan', 'capt', 'kabir', 'ali', 'anderson', 'batti', 'bell', 'collingwood', 'gile', 'gough', 'harmison', 'hoggard', 'jone', 'wkt', 'jone', 'pietersen', 'solanki', 'strauss', 'trescothick', 'wharf', 'smith', 'capt', 'bacher', 'boje', 'boucher', 'wkt', 'ab', 'de', 'villier', 'gibb', 'hall', 'kalli', 'kemp', 'langeveldt', 'nel', 'ntini', 'princ', 'pollock', 'rudolph']"
cricket,"['new', 'zealand', 'step', 'secur', 'new', 'zealand', 'cricket', 'offici', 'review', 'secur', 'australia', 'player', 'hit', 'missil', 'dure', 'saturday', 'open', 'oneday', 'intern', 'match', 'wa', 'stop', 'sever', 'time', 'australian', 'fielder', 'complain', 'hit', 'plastic', 'bottl', 'new', 'zealand', 'cricket', 'chief', 'execut', 'martin', 'snedden', 'label', 'missil', 'throw', 'unaccept', 'number', 'secur', 'guard', 'wa', 'fact', 'need', 'proactiv', 'said', 'australia', 'captain', 'ricki', 'pont', 'complain', 'immedi', 'hi', 'side', 'run', 'win', 'someon', 'go', 'get', 'hurt', 'secur', 'guy', 'around', 'player', 'boundari', 'said', 'howev', 'kiwi', 'coach', 'john', 'bracewel', 'accus', 'australia', 'use', 'crowd', 'delay', 'tactic', 'claim', 'missilethrow', 'wa', 'differ', 'treatment', 'hi', 'player', 'got', 'australia', 'former', 'australia', 'skipper', 'steve', 'waugh', 'threaten', 'take', 'hi', 'player', 'field', 'similar', 'crowd', 'disturb', 'new', 'zealand', 'five', 'year', 'ago', 'think', 'tactic', 'awar', 'learn', 'steve', 'waugh', 'ha', 'pass', 'bracewel', 'said', 'despit', 'hit', 'missil', 'one', 'point', 'aussi', 'bowler', 'glenn', 'mcgrath', 'wa', 'star', 'show', 'return', 'figur', 'glenn', 'wa', 'outstand', 'enough', 'win', 'pont', 'said', 'veri', 'hard', 'place', 'win', 'found', 'tonight', 'new', 'zealand', 'skipper', 'stephen', 'fleme', 'prais', 'hamish', 'marshal', 'whose', 'almost', 'rescu', 'match', 'came', 'back', 'realli', 'well', 'hamish', 'wa', 'outstand', 'lost', 'way', 'toward', 'end']"
cricket,"['kiwi', 'recal', 'tuffey', 'sri', 'lanka', 'new', 'zealand', 'recal', 'seam', 'bowler', 'daryl', 'tuffey', 'squad', 'oneday', 'seri', 'sri', 'lanka', 'tuffey', 'miss', 'recent', 'tour', 'bangladesh', 'australia', 'leg', 'injuri', 'fulli', 'fit', 'accord', 'kiwi', 'coach', 'john', 'bracewel', 'middleord', 'batsman', 'craig', 'mcmillan', 'ha', 'drop', 'along', 'chang', 'bowler', 'andr', 'adam', 'tama', 'canning', 'first', 'match', 'seri', 'decemb', 'team', 'also', 'play', 'twomatch', 'test', 'seri', 'januari', 'squad', 'ha', 'reduc', 'first', 'three', 'game', 'oneday', 'seri', 'allow', 'mani', 'player', 'possibl', 'play', 'domest', 'first', 'class', 'competit', 'allround', 'chri', 'harri', 'featur', 'oper', 'repair', 'shoulder', 'injur', 'second', 'match', 'australia', 'stephen', 'fleme', 'captain', 'nathan', 'astl', 'mathew', 'sinclair', 'hamish', 'marshal', 'scott', 'styri', 'chri', 'cairn', 'jacob', 'oram', 'brendon', 'mccullum', 'daniel', 'vettori', 'kyle', 'mill', 'ian', 'butler', 'daryl', 'tuffey']"
cricket,"['richardson', 'end', 'short', 'new', 'zealand', 'batsman', 'mark', 'richardson', 'bow', 'form', 'cricket', 'age', 'short', 'firstclass', 'run', 'richardson', 'need', 'run', 'auckland', 'canterburi', 'reach', 'mileston', 'finish', 'made', 'hi', 'side', 'first', 'inning', 'bat', 'auckland', 'inning', 'run', 'open', 'richardson', 'onli', 'made', 'hi', 'debut', 'play', 'test', 'score', 'run', 'averag', 'impress', 'england', 'make', 'centuri', 'lord', 'ha', 'struggl', 'late', 'run', 'two', 'test', 'defeat', 'australia', 'announc', 'hi', 'retir', 'last', 'week', 'say', 'feel', 'left', 'someth', 'park', 'lord', 'lost', 'drive', 'play', 'richardson', 'way', 'hang', 'boot', 'good', 'sinc', 'last', 'year', 'south', 'african', 'seri', 'start', 'struggl', 'game', 'emot', 'mental', 'richardson', 'began', 'hi', 'career', 'spin', 'bowler', 'gain', 'reput', 'patient', 'accumul', 'run', 'score', 'four', 'test', 'centuri', 'hi', 'highest', 'score', 'came', 'india', 'chandigarh', 'octob', 'new', 'zealand', 'recent', 'tour', 'bangladesh', 'saw', 'richardson', 'complet', 'set', 'visit', 'testplay', 'nation', 'howev', 'hi', 'bat', 'approach', 'field', 'abil', 'suit', 'oneday', 'game', 'play', 'four', 'intern', 'nicknam', 'rigor', 'morti', 'becaus', 'hi', 'slow', 'field', 'richardson', 'establish', 'tradit', 'race', 'slowest', 'member', 'opposit', 'team', 'recent', 'season', 'seen', 'color', 'hair', 'big', 'bald', 'spot', 'top', 'head', 'quip', 'got', 'agil', 'yearold', 'auckland', 'nativ', 'ha', 'written', 'regular', 'column', 'bbc', 'sport', 'last', 'three', 'year', 'intend', 'pursu', 'career', 'media', 'new', 'zealand', 'captain', 'stephen', 'fleme', 'say', 'michael', 'papp', 'favourit', 'take', 'richardson', 'place', 'forthcom', 'seri', 'sri', 'lanka', 'australia']"
